MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10307679119,000000000023705340,0.2980,Active Import Interval (kWh),23-08-2025 21:00
10307679119,000000000023705340,0.3170,Active Import Interval (kWh),23-08-2025 20:30
10307679119,000000000023705340,0.2980,Active Import Interval (kWh),23-08-2025 20:00
10307679119,000000000023705340,0.8110,Active Import Interval (kWh),23-08-2025 19:30
10307679119,000000000023705340,0.6040,Active Import Interval (kWh),23-08-2025 19:00
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),23-08-2025 18:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),23-08-2025 18:00
10307679119,000000000023705340,0.6270,Active Import Interval (kWh),23-08-2025 17:30
10307679119,000000000023705340,0.1870,Active Import Interval (kWh),23-08-2025 17:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),23-08-2025 16:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),23-08-2025 16:00
10307679119,000000000023705340,0.1500,Active Import Interval (kWh),23-08-2025 15:30
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),23-08-2025 15:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),23-08-2025 14:30
10307679119,000000000023705340,0.7900,Active Import Interval (kWh),23-08-2025 14:00
10307679119,000000000023705340,0.6740,Active Import Interval (kWh),23-08-2025 13:30
10307679119,000000000023705340,0.2240,Active Import Interval (kWh),23-08-2025 13:00
10307679119,000000000023705340,0.1830,Active Import Interval (kWh),23-08-2025 12:30
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),23-08-2025 12:00
10307679119,000000000023705340,0.3410,Active Import Interval (kWh),23-08-2025 11:30
10307679119,000000000023705340,0.3150,Active Import Interval (kWh),23-08-2025 11:00
10307679119,000000000023705340,0.1660,Active Import Interval (kWh),23-08-2025 10:30
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),23-08-2025 10:00
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),23-08-2025 09:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),23-08-2025 09:00
10307679119,000000000023705340,0.1770,Active Import Interval (kWh),23-08-2025 08:30
10307679119,000000000023705340,0.1580,Active Import Interval (kWh),23-08-2025 08:00
10307679119,000000000023705340,0.1540,Active Import Interval (kWh),23-08-2025 07:30
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),23-08-2025 07:00
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),23-08-2025 06:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),23-08-2025 06:00
10307679119,000000000023705340,0.4690,Active Import Interval (kWh),23-08-2025 05:30
10307679119,000000000023705340,2.2080,Active Import Interval (kWh),23-08-2025 05:00
10307679119,000000000023705340,1.2370,Active Import Interval (kWh),23-08-2025 04:30
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),23-08-2025 04:00
10307679119,000000000023705340,0.1790,Active Import Interval (kWh),23-08-2025 03:30
10307679119,000000000023705340,0.2560,Active Import Interval (kWh),23-08-2025 03:00
10307679119,000000000023705340,0.3940,Active Import Interval (kWh),23-08-2025 02:30
10307679119,000000000023705340,0.5450,Active Import Interval (kWh),23-08-2025 02:00
10307679119,000000000023705340,0.5320,Active Import Interval (kWh),23-08-2025 01:30
10307679119,000000000023705340,0.5270,Active Import Interval (kWh),23-08-2025 01:00
10307679119,000000000023705340,0.4990,Active Import Interval (kWh),23-08-2025 00:30
10307679119,000000000023705340,1.0570,Active Import Interval (kWh),23-08-2025 00:00
10307679119,000000000023705340,0.8980,Active Import Interval (kWh),22-08-2025 23:30
10307679119,000000000023705340,0.6540,Active Import Interval (kWh),22-08-2025 23:00
10307679119,000000000023705340,1.1070,Active Import Interval (kWh),22-08-2025 22:30
10307679119,000000000023705340,0.3600,Active Import Interval (kWh),22-08-2025 22:00
10307679119,000000000023705340,0.4080,Active Import Interval (kWh),22-08-2025 21:30
10307679119,000000000023705340,1.4090,Active Import Interval (kWh),22-08-2025 21:00
10307679119,000000000023705340,0.4900,Active Import Interval (kWh),22-08-2025 20:30
10307679119,000000000023705340,0.2470,Active Import Interval (kWh),22-08-2025 20:00
10307679119,000000000023705340,0.2210,Active Import Interval (kWh),22-08-2025 19:30
10307679119,000000000023705340,0.1880,Active Import Interval (kWh),22-08-2025 19:00
10307679119,000000000023705340,0.1920,Active Import Interval (kWh),22-08-2025 18:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),22-08-2025 18:00
10307679119,000000000023705340,0.8420,Active Import Interval (kWh),22-08-2025 17:30
10307679119,000000000023705340,0.2280,Active Import Interval (kWh),22-08-2025 17:00
10307679119,000000000023705340,0.9250,Active Import Interval (kWh),22-08-2025 16:30
10307679119,000000000023705340,0.3780,Active Import Interval (kWh),22-08-2025 16:00
10307679119,000000000023705340,0.1950,Active Import Interval (kWh),22-08-2025 15:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),22-08-2025 15:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),22-08-2025 14:30
10307679119,000000000023705340,0.1950,Active Import Interval (kWh),22-08-2025 14:00
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),22-08-2025 13:30
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),22-08-2025 13:00
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),22-08-2025 12:30
10307679119,000000000023705340,0.1950,Active Import Interval (kWh),22-08-2025 12:00
10307679119,000000000023705340,0.2100,Active Import Interval (kWh),22-08-2025 11:30
10307679119,000000000023705340,0.2010,Active Import Interval (kWh),22-08-2025 11:00
10307679119,000000000023705340,0.2510,Active Import Interval (kWh),22-08-2025 10:30
10307679119,000000000023705340,0.2020,Active Import Interval (kWh),22-08-2025 10:00
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),22-08-2025 09:30
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),22-08-2025 09:00
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),22-08-2025 08:30
10307679119,000000000023705340,0.1280,Active Import Interval (kWh),22-08-2025 08:00
10307679119,000000000023705340,0.1290,Active Import Interval (kWh),22-08-2025 07:30
10307679119,000000000023705340,0.1300,Active Import Interval (kWh),22-08-2025 07:00
10307679119,000000000023705340,1.2890,Active Import Interval (kWh),22-08-2025 06:30
10307679119,000000000023705340,0.1530,Active Import Interval (kWh),22-08-2025 06:00
10307679119,000000000023705340,0.1470,Active Import Interval (kWh),22-08-2025 05:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),22-08-2025 05:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),22-08-2025 04:30
10307679119,000000000023705340,0.1440,Active Import Interval (kWh),22-08-2025 04:00
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),22-08-2025 03:30
10307679119,000000000023705340,0.1530,Active Import Interval (kWh),22-08-2025 03:00
10307679119,000000000023705340,0.1290,Active Import Interval (kWh),22-08-2025 02:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),22-08-2025 02:00
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),22-08-2025 01:30
10307679119,000000000023705340,0.2050,Active Import Interval (kWh),22-08-2025 01:00
10307679119,000000000023705340,0.1880,Active Import Interval (kWh),22-08-2025 00:30
10307679119,000000000023705340,0.2860,Active Import Interval (kWh),22-08-2025 00:00
10307679119,000000000023705340,0.9500,Active Import Interval (kWh),21-08-2025 23:30
10307679119,000000000023705340,1.0340,Active Import Interval (kWh),21-08-2025 23:00
10307679119,000000000023705340,0.4980,Active Import Interval (kWh),21-08-2025 22:30
10307679119,000000000023705340,0.4700,Active Import Interval (kWh),21-08-2025 22:00
10307679119,000000000023705340,0.2680,Active Import Interval (kWh),21-08-2025 21:30
10307679119,000000000023705340,0.2960,Active Import Interval (kWh),21-08-2025 21:00
10307679119,000000000023705340,0.7180,Active Import Interval (kWh),21-08-2025 20:30
10307679119,000000000023705340,0.3480,Active Import Interval (kWh),21-08-2025 20:00
10307679119,000000000023705340,0.3710,Active Import Interval (kWh),21-08-2025 19:30
10307679119,000000000023705340,0.4600,Active Import Interval (kWh),21-08-2025 19:00
10307679119,000000000023705340,0.9660,Active Import Interval (kWh),21-08-2025 18:30
10307679119,000000000023705340,1.4730,Active Import Interval (kWh),21-08-2025 18:00
10307679119,000000000023705340,1.3830,Active Import Interval (kWh),21-08-2025 17:30
10307679119,000000000023705340,0.7750,Active Import Interval (kWh),21-08-2025 17:00
10307679119,000000000023705340,0.6370,Active Import Interval (kWh),21-08-2025 16:30
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),21-08-2025 16:00
10307679119,000000000023705340,0.1470,Active Import Interval (kWh),21-08-2025 15:30
10307679119,000000000023705340,0.1300,Active Import Interval (kWh),21-08-2025 15:00
10307679119,000000000023705340,0.1720,Active Import Interval (kWh),21-08-2025 14:30
10307679119,000000000023705340,0.1760,Active Import Interval (kWh),21-08-2025 14:00
10307679119,000000000023705340,0.1930,Active Import Interval (kWh),21-08-2025 13:30
10307679119,000000000023705340,0.2860,Active Import Interval (kWh),21-08-2025 13:00
10307679119,000000000023705340,0.3780,Active Import Interval (kWh),21-08-2025 12:30
10307679119,000000000023705340,1.2780,Active Import Interval (kWh),21-08-2025 12:00
10307679119,000000000023705340,0.2320,Active Import Interval (kWh),21-08-2025 11:30
10307679119,000000000023705340,0.2210,Active Import Interval (kWh),21-08-2025 11:00
10307679119,000000000023705340,0.7790,Active Import Interval (kWh),21-08-2025 10:30
10307679119,000000000023705340,0.2080,Active Import Interval (kWh),21-08-2025 10:00
10307679119,000000000023705340,0.2240,Active Import Interval (kWh),21-08-2025 09:30
10307679119,000000000023705340,0.2550,Active Import Interval (kWh),21-08-2025 09:00
10307679119,000000000023705340,0.1890,Active Import Interval (kWh),21-08-2025 08:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),21-08-2025 08:00
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),21-08-2025 07:30
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),21-08-2025 07:00
10307679119,000000000023705340,0.8380,Active Import Interval (kWh),21-08-2025 06:30
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),21-08-2025 06:00
10307679119,000000000023705340,0.1660,Active Import Interval (kWh),21-08-2025 05:30
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),21-08-2025 05:00
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),21-08-2025 04:30
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),21-08-2025 04:00
10307679119,000000000023705340,0.1780,Active Import Interval (kWh),21-08-2025 03:30
10307679119,000000000023705340,0.1760,Active Import Interval (kWh),21-08-2025 03:00
10307679119,000000000023705340,0.1940,Active Import Interval (kWh),21-08-2025 02:30
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),21-08-2025 02:00
10307679119,000000000023705340,0.2030,Active Import Interval (kWh),21-08-2025 01:30
10307679119,000000000023705340,0.3370,Active Import Interval (kWh),21-08-2025 01:00
10307679119,000000000023705340,0.4330,Active Import Interval (kWh),21-08-2025 00:30
10307679119,000000000023705340,0.9210,Active Import Interval (kWh),21-08-2025 00:00
10307679119,000000000023705340,0.6500,Active Import Interval (kWh),20-08-2025 23:30
10307679119,000000000023705340,1.1420,Active Import Interval (kWh),20-08-2025 23:00
10307679119,000000000023705340,0.5940,Active Import Interval (kWh),20-08-2025 22:30
10307679119,000000000023705340,0.3580,Active Import Interval (kWh),20-08-2025 22:00
10307679119,000000000023705340,0.3840,Active Import Interval (kWh),20-08-2025 21:30
10307679119,000000000023705340,0.3970,Active Import Interval (kWh),20-08-2025 21:00
10307679119,000000000023705340,0.3520,Active Import Interval (kWh),20-08-2025 20:30
10307679119,000000000023705340,0.3270,Active Import Interval (kWh),20-08-2025 20:00
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),20-08-2025 19:30
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),20-08-2025 19:00
10307679119,000000000023705340,0.1980,Active Import Interval (kWh),20-08-2025 18:30
10307679119,000000000023705340,0.1970,Active Import Interval (kWh),20-08-2025 18:00
10307679119,000000000023705340,0.9900,Active Import Interval (kWh),20-08-2025 17:30
10307679119,000000000023705340,0.4540,Active Import Interval (kWh),20-08-2025 17:00
10307679119,000000000023705340,0.1980,Active Import Interval (kWh),20-08-2025 16:30
10307679119,000000000023705340,0.3620,Active Import Interval (kWh),20-08-2025 16:00
10307679119,000000000023705340,0.2860,Active Import Interval (kWh),20-08-2025 15:30
10307679119,000000000023705340,0.6460,Active Import Interval (kWh),20-08-2025 15:00
10307679119,000000000023705340,0.8890,Active Import Interval (kWh),20-08-2025 14:30
10307679119,000000000023705340,0.3080,Active Import Interval (kWh),20-08-2025 14:00
10307679119,000000000023705340,0.3250,Active Import Interval (kWh),20-08-2025 13:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),20-08-2025 13:00
10307679119,000000000023705340,0.1250,Active Import Interval (kWh),20-08-2025 12:30
10307679119,000000000023705340,0.2190,Active Import Interval (kWh),20-08-2025 12:00
10307679119,000000000023705340,0.6310,Active Import Interval (kWh),20-08-2025 11:30
10307679119,000000000023705340,1.2200,Active Import Interval (kWh),20-08-2025 11:00
10307679119,000000000023705340,0.2340,Active Import Interval (kWh),20-08-2025 10:30
10307679119,000000000023705340,0.2320,Active Import Interval (kWh),20-08-2025 10:00
10307679119,000000000023705340,0.2410,Active Import Interval (kWh),20-08-2025 09:30
10307679119,000000000023705340,0.1920,Active Import Interval (kWh),20-08-2025 09:00
10307679119,000000000023705340,0.2150,Active Import Interval (kWh),20-08-2025 08:30
10307679119,000000000023705340,0.2130,Active Import Interval (kWh),20-08-2025 08:00
10307679119,000000000023705340,0.1380,Active Import Interval (kWh),20-08-2025 07:30
10307679119,000000000023705340,0.1340,Active Import Interval (kWh),20-08-2025 07:00
10307679119,000000000023705340,0.9920,Active Import Interval (kWh),20-08-2025 06:30
10307679119,000000000023705340,0.1660,Active Import Interval (kWh),20-08-2025 06:00
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),20-08-2025 05:30
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),20-08-2025 05:00
10307679119,000000000023705340,0.1720,Active Import Interval (kWh),20-08-2025 04:30
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),20-08-2025 04:00
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),20-08-2025 03:30
10307679119,000000000023705340,0.1580,Active Import Interval (kWh),20-08-2025 03:00
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),20-08-2025 02:30
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),20-08-2025 02:00
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),20-08-2025 01:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),20-08-2025 01:00
10307679119,000000000023705340,0.2100,Active Import Interval (kWh),20-08-2025 00:30
10307679119,000000000023705340,0.6720,Active Import Interval (kWh),20-08-2025 00:00
